time	trans
9186	0.0116063991
9187	0.0114371912
9188	0.0110215851
9189	0.0106537933
9190	0.0102721301
9191	0.0100033465
9192	0.0096015074
9193	0.0090751948
9194	0.0085788313
9195	0.007657632
9196	0.0066669895
9197	0.005860539
9198	0.0050188286
9199	0.0043385613
9200	0.0037997446
9201	0.0033202559
9202	0.0029709614
9203	0.0026960315
9204	0.002380131
9205	0.0021331173
9206	0.0019152581
9207	0.0017590931
9208	0.001618903
9209	0.0014273439
9210	0.0013519774
9211	0.0012398343
9212	0.0011831467
9213	0.0010571918
9214	0.0009953398
9215	0.0009482212
9216	0.0008450798
9217	0.0007731236
9218	0.000767471
9219	0.0007317437
9220	0.0006923969
9221	0.0007007128
9222	0.0006415957
9223	0.0006376798
9224	0.0005926162
9225	0.0005926162
9226	0.0005926162
9227	0.0006050535
9228	0.0006107061
9229	0.0006235392
9230	0.0006235392
9231	0.0005884833
9232	0.0005884833
9233	0.000559292
9234	0.0005656572
9235	0.000559292
9236	0.0005745637
9237	0.0005336467
9238	0.0005972157
9239	0.0006203854
9240	0.0006064804
9241	0.0006133796
9242	0.0007982379
9243	0.0011559569
9244	0.0016995723
9245	0.0024738086
9246	0.0032771137
9247	0.0041588884
9248	0.0047900225
9249	0.0051090989
9250	0.0054086909
9251	0.0059413894
9252	0.0064830774
9253	0.0064521631
9254	0.0068110584
9255	0.0073967135
9256	0.0081459686
9257	0.0089229971
9258	0.0096109867
9259	0.0101619413
9260	0.010679753
9261	0.0110742447
9262	0.0113436097
9263	0.0115667801
9264	0.011807113
9265	0.0119386975
9266	0.0120559105
9267	0.0122889421
9268	0.0124730277
9269	0.0129465751
9270	0.0132876235
9271	0.0132218686
9272	0.0129677347
9273	0.0128210885
9274	0.0125751044
9275	0.0125674048
9276	0.0125973083
9277	0.0126099816
9278	0.0126466269
9279	0.012598883
9280	0.0124962995
9281	0.0122250798
9282	0.0120467695
9283	0.011683554
9284	0.0113042085
9285	0.0108957426
9286	0.0106328391
9287	0.0103604418
9288	0.0099350786
9289	0.0095336396
9290	0.0087436559
9291	0.0078462917
9292	0.0069773993
9293	0.0061815948
9294	0.0053331506
9295	0.0046603997
9296	0.0042028845
9297	0.0036930208
9298	0.0033965978
9299	0.0030317296
9300	0.0027753828
9301	0.0025169111
9302	0.0022659626
9303	0.0021196971
9304	0.0019578278
9305	0.0017536812
9306	0.00168132
9307	0.0015390704
9308	0.0014603544
9309	0.0013239606
9310	0.0012481734
9311	0.001134595
9312	0.0011436312
9313	0.0010918438
9314	0.0010376688
9315	0.0009844373
9316	0.0008808976
9317	0.0008808976
9318	0.0008397094
9319	0.0008306439
9320	0.0007917
9321	0.0008116177
9322	0.0007635099
9323	0.0007836559
9324	0.0007928959
9325	0.0007459251
9326	0.0007459251
9327	0.0007553346
9328	0.0007553346
9329	0.0007214047
9330	0.0007214047
9331	0.0007214047
9332	0.0007309793
9333	0.0006954798
9334	0.0007175025
9335	0.0007175025
9336	0.0007243837
9337	0.0007784217
9338	0.0009782166
9339	0.0014139068
9340	0.002045506
9341	0.0027026276
9342	0.0035066181
9343	0.0041063095
9344	0.0046228493
9345	0.0048838114
9346	0.0052732928
9347	0.0060545332
9348	0.0067223653
9349	0.0069091573
9350	0.0073308897
9351	0.0079528812
9352	0.0086080985
9353	0.0091067095
9354	0.0096350802
9355	0.0101877293
9356	0.0105906834
9357	0.0109496294
9358	0.0110737783
9359	0.0113271379
9360	0.0116074713
9361	0.0116758888
9362	0.0116215248
9363	0.0118910427
9364	0.0121300845
9365	0.0125872164
9366	0.0127412126
9367	0.0127687152
9368	0.0127856416
9369	0.0126597499
9370	0.0124920263
9371	0.0123675753
9372	0.0124222758
9373	0.0124401528
9374	0.0123928557
9375	0.012382543
9376	0.0123932016
9377	0.0122541273
9378	0.0120577752
9379	0.0117130143
9380	0.0116730096
9381	0.0114050416
9382	0.0111801535
9383	0.0109202861
9384	0.0106645473
9385	0.0103953252
9386	0.0097428565
9387	0.0087798866
9388	0.0078498112
9389	0.0069816208
9390	0.0060868889
9391	0.0053762081
9392	0.0048157416
9393	0.0042676031
9394	0.0039435426
9395	0.0035512275
9396	0.0031833082
9397	0.003123746
9398	0.0028568647
9399	0.0026898058
9400	0.0025260404
9401	0.0023554342
9402	0.0022046893
9403	0.0021268652
9404	0.0019710657
9405	0.0019118819
9406	0.0017713815
9407	0.0017046248
9408	0.001618714
9409	0.0015581678
9410	0.0014844
9411	0.0014215893
9412	0.0013496943
9413	0.0012940381
9414	0.0012888097
9415	0.0012441083
9416	0.0012289132
9417	0.0011851458
9418	0.00119008
9419	0.001137228
9420	0.0010715306
9421	0.0010920918
9422	0.0010985754
9423	0.001170098
9424	0.001117246
9425	0.0011264818
9426	0.0011161676
9427	0.0011471298
9428	0.0011471298
9429	0.0011577667
9430	0.0011686047
9431	0.0011279196
9432	0.0011167316
9433	0.0012864516
9434	0.0015913898
9435	0.0021884389
9436	0.0029723446
9437	0.0039573854
9438	0.0046589071
9439	0.0051772706
9440	0.0056068249
9441	0.0059230153
9442	0.0062795146
9443	0.0069364009
9444	0.0073806834
9445	0.0079733986
9446	0.0084463054
9447	0.0088455465
9448	0.0092678567
9449	0.0097662407
9450	0.0101723812
9451	0.0107171961
9452	0.0111136715
9453	0.0115039692
9454	0.0118077104
9455	0.0118939011
9456	0.0121437505
9457	0.0122139487
9458	0.012177728
9459	0.0122341799
9460	0.0124263969
9461	0.012628586
9462	0.0128439493
9463	0.0127184292
9464	0.0127728147
9465	0.012604575
9466	0.0125005589
9467	0.0123601656
9468	0.0123302692
9469	0.0123688665
9470	0.0123870611
9471	0.0123612548
9472	0.0122031557
9473	0.0118515407
9474	0.0117192569
9475	0.0115259267
9476	0.0113577827
9477	0.0109843257
9478	0.0107039568
9479	0.0103898393
9480	0.0099422471
9481	0.0093897293
9482	0.0086051197
9483	0.0076972206
9484	0.0068652454
9485	0.0060476406
9486	0.0053137899
9487	0.0047443406
9488	0.0042004139
9489	0.0038006482
9490	0.003425511
9491	0.0033748329
9492	0.0030948729
9493	0.0028409419
9494	0.0026580367
9495	0.0024960067
9496	0.0023375158
9497	0.0022651354
9498	0.0021119407
9499	0.0020312751
9500	0.0019572105
9501	0.0019355106
9502	0.0018625462
9503	0.0017851062
9504	0.0017695678
9505	0.0016814929
9506	0.001513236
9507	0.0014828923
9508	0.0014220593
9509	0.0014031834
9510	0.0013345657
9511	0.0012781713
9512	0.001202993
9513	0.0010833976
9514	0.0009677705
9515	0.0009173643
9516	0.0008584415
9517	0.0008688495
9518	0.0008124716
9519	0.0007581343
9520	0.0006955115
9521	0.0006502251
9522	0.0006025295
9523	0.0005503969
9524	0.0005084147
9525	0.0004143245
9526	0.0004292148
9527	0.0004761361
9528	0.0003914395
9529	0.0003693993
9530	0.0003536287
9531	0.0003694485
9532	0.0004330891
9533	0.0005679087
9534	0.000703519
9535	0.0009223175
9536	0.0011025747
9537	0.0013679304
9538	0.0014353833
9539	0.0012970936
9540	0.0012985045
9541	0.0015042941
9542	0.0018180904
9543	0.0022491153
9544	0.0027195417
9545	0.0033573201
9546	0.0043636115
9547	0.0052270004
9548	0.0049402929
9549	0.0056321754
9550	0.0064174432
9551	0.0072345362
9552	0.0076853764
9553	0.0083255021
9554	0.0088100939
9555	0.009179258
9556	0.0095785126
9557	0.0101136481
9558	0.010686023
9559	0.0111124005
9560	0.0111934576
9561	0.0111760423
9562	0.0111079236
9563	0.0111472676
9564	0.0112354337
9565	0.0112611808
9566	0.0112707875
9567	0.0111526788
9568	0.0111016271
9569	0.0107866486
9570	0.0104336944
9571	0.0101168674
9572	0.0099373244
9573	0.0094528672
9574	0.0090956974
9575	0.0087418062
9576	0.0081122925
9577	0.0076089625
9578	0.0070001489
9579	0.0062007712
9580	0.0053484431
9581	0.0044594324
9582	0.0037131462
9583	0.0031368468
9584	0.0026150136
9585	0.0022612799
9586	0.0018688205
9587	0.001559402
9588	0.001333746
9589	0.0010709678
9590	0.0008706411
9591	0.0007396966
9592	0.0005860097
9593	0.0004814535
9594	0.0004612609
9595	0.0003965246
9596	0.0003308842
9597	0.0002279481
9598	0.0001824244
9599	0.0001575795
9600	0.000168238
9601	0.0005304813
9602	0.0004718244
9603	0.0004124098
9604	0.000358035
9605	0.000358035
9606	0.0002554925
9607	0.0002554925
9608	0.0002554925
9609	0.0002190501
9610	0.000230713
9611	0.0002371266
9612	0.0002222426
9613	0.0002176889
9614	0.000244006
9615	0.0002108321
9616	0.0002079477
9617	0.0001792906
9618	0.0001792363
9619	0.0001710436
9620	0.0001710436
9621	0.0001792363
9622	0.0001884518
9623	0.0001984382
9624	0.0001917481
9625	0.000185547
9626	0.000185547
9627	0.000185547
9628	0.0002361081
9629	0.0002558057
9630	0.0002777244
9631	0.0003612777
9632	0.0003913147
9633	0.0005460041
9634	0.0007198731
9635	0.0009676542
9636	0.0014622134
9637	0.0017891962
9638	0.0022215902
9639	0.0023216866
9640	0.0029850076
9641	0.0037042617
9642	0.0046109016
9643	0.0046765371
9644	0.0054995621
9645	0.0063897523
9646	0.0073133908
9647	0.0081920028
9648	0.0090429166
9649	0.0094989342
9650	0.01002925
9651	0.010531806
9652	0.0111028545
9653	0.0117288353
9654	0.0123030714
9655	0.0126006397
9656	0.0128640421
9657	0.0131066565
9658	0.0131958077
9659	0.0131127724
9660	0.013163036
9661	0.0132313124
9662	0.0132585722
9663	0.013329304
9664	0.0132198771
9665	0.0132746949
9666	0.0131495581
9667	0.0128531593
9668	0.0125003784
9669	0.0121529876
9670	0.0117928407
9671	0.0114159161
9672	0.0110281434
9673	0.0106263839
9674	0.0099232833
9675	0.0091418049
9676	0.008203089
9677	0.0072059393
9678	0.0062815072
9679	0.005544619
9680	0.0049593914
9681	0.0044099898
9682	0.0038986341
9683	0.0034214346
9684	0.003147165
9685	0.0027985969
9686	0.0025424606
9687	0.0023062763
9688	0.002141814
9689	0.0019903996
9690	0.0018436472
9691	0.0016290906
9692	0.0015516634
9693	0.00143406
9694	0.00130126
9695	0.0012015263
9696	0.0011473786
9697	0.0007599054
9698	0.0007030058
9699	0.0006590113
9700	0.0006590113
9701	0.0006099918
9702	0.0005755208
9703	0.0005825281
9704	0.0005309472
9705	0.00058817
9706	0.0004574676
9707	0.0004232578
9708	0.0004294494
9709	0.0003900855
9710	0.0003524237
9711	0.0003574739
9712	0.0003341663
9713	0.0003489242
9714	0.0003303776
9715	0.0003445476
9716	0.0003349479
9717	0.0003552146
9718	0.0003242597
9719	0.0003385621
9720	0.0003561515
9721	0.0003439228
9722	0.0003865066
9723	0.0003609173
9724	0.0005681825
9725	0.0005233739
9726	0.0009456163
9727	0.0008598019
9728	0.0003644479
9729	0.0003686266
9730	0.0004050994
9731	0.0007394925
9732	0.0009734665
9733	0.0009633878
9734	0.0012513173
9735	0.0016419214
9736	0.0017755422
9737	0.002391756
9738	0.0029787445
9739	0.0035944149
9740	0.004264205
9741	0.0051063897
9742	0.0050345526
9743	0.0059645242
9744	0.0068682041
9745	0.0077129518
9746	0.0087369771
9747	0.0092997966
9748	0.0100209624
9749	0.0108200658
9750	0.0115429252
9751	0.0121310074
9752	0.0124142618
9753	0.0126676954
9754	0.0129671861
9755	0.0130569959
9756	0.0131396837
9757	0.0130251271
9758	0.0130937152
9759	0.0131208907
9760	0.0132103493
9761	0.0130403619
9762	0.0128962672
9763	0.0127542469
9764	0.0124176915
9765	0.0122190792
9766	0.0118321519
9767	0.0114166651
9768	0.0109876834
9769	0.0105517217
9770	0.0098629002
9771	0.009046883
9772	0.0081396508
9773	0.0072292491
9774	0.0062965784
9775	0.0055395
9776	0.0048357852
9777	0.0041700573
9778	0.003654361
9779	0.0032623827
9780	0.0028946718
9781	0.0025534864
9782	0.0023032462
9783	0.0020615538
9784	0.0018377589
9785	0.0016805717
9786	0.0015313435
9787	0.0013329931
9788	0.0012407258
9789	0.0011099491
9790	0.0012503895
9791	0.0011684314
9792	0.0010306077
9793	0.0006596669
9794	0.000599454
9795	0.0006698888
9796	0.0006046267
9797	0.0007717123
9798	0.0006964404
9799	0.0006236037
9800	0.0006236037
9801	0.0005534006
9802	0.0004860883
9803	0.0004220155
9804	0.0004220155
9805	0.0003616821
9806	0.0003616821
9807	0.0003058744
9808	0.0003058744
9809	0.0002560448
9810	0.0002560448
9811	0.0002560448
9812	0.0002162914
9813	0.0002162914
9814	0.0002162914
9815	-9999
9816	-9999
9817	-9999
9818	-9999
9819	-9999
9820	-9999
9821	-9999
9822	-9999
9823	-9999
9824	-9999
9825	-9999
9826	0.0002162914
9827	0.0003616821
9828	0.0004220155
9829	0.0007717123
9830	0.0010944059
9831	0.0015399186
9832	0.0016343321
9833	0.0020331864
9834	0.0020588912
9835	0.0027441276
9836	0.0036855113
9837	0.0042835845
9838	0.0043772973
9839	0.0051824104
9840	0.0060222062
9841	0.0065425982
9842	0.0068324061
9843	0.0072091647
9844	0.0077875959
9845	0.0086599519
9846	0.0088534501
9847	0.008892755
9848	0.0089003572
9849	0.0090573599
9850	0.008920314
9851	0.0094391958
9852	0.0102144092
9853	0.0098177804
9854	0.0094785584
9855	0.0092423186
9856	0.0088725692
9857	0.0085620246
9858	0.0085731356
9859	0.0087474368
9860	0.0087888095
9861	0.008542129
9862	0.0082390794
9863	0.0077619603
9864	0.0071687077
9865	0.0066061308
9866	0.0060203731
9867	0.0053517675
9868	0.0050527385
9869	0.005066632
9870	0.0046247757
9871	0.0044346089
9872	0.004123235
9873	0.0039146426
9874	0.0036214498
9875	0.0032420815
9876	0.0029034585
9877	0.0026462772
9878	0.0024003023
9879	0.0022612621
9880	0.002103658
9881	0.0019725974
9882	0.0018442155
9883	0.0017817424
9884	0.0017198202
9885	0.0016804074
9886	0.0016104388
9887	0.0014924093
9888	0.0013667842
9889	0.0009242611
9890	0.0008803685
9891	0.0007547441
9892	0.0007141078
9893	0.0006672817
9894	0.0005863104
9895	0.0005767833
9896	0.0005174782
9897	0.0004757093
9898	0.0004411994
9899	0.0004504254
9900	0.0004598359
9901	0.0004349669
9902	0.0004445565
9903	0.0004831883
9904	0.000452579
9905	0.0004070824
9906	0.0004070824
9907	0.0003731336
9908	0.0003728977
9909	0.0003455215
9910	0.0003374349
9911	0.0003471986
9912	0.0003405145
9913	0.0003972037
9914	0.0007105563
9915	0.0011751323
9916	0.0016744769
9917	0.0020536102
9918	0.0027868148
9919	0.003656012
9920	0.0042020557
9921	0.0048834039
9922	0.0052934592
9923	0.0049142755
9924	0.0051194843
9925	0.0061262784
9926	0.0066339654
9927	0.0060651137
9928	0.0056778328
9929	0.006043773
9930	0.0069976085
9931	0.0078569258
9932	0.0086176181
9933	0.00957525
9934	0.0102631262
9935	0.0108269026
9936	0.0110042302
9937	0.0110327075
9938	0.0112175121
9939	0.0115218905
9940	0.0117831381
9941	0.0115995681
9942	0.0114117766
9943	0.0114669731
9944	0.0114586838
9945	0.0112396968
9946	0.0110310527
9947	0.0106571832
9948	0.0100919274
9949	0.0097083309
9950	0.0096372995
9951	0.0094974987
9952	0.0092925098
9953	0.0088292796
9954	0.0088245804
9955	0.0085124803
9956	0.0080304803
9957	0.007127
9958	0.0064829465
9959	0.0054631195
9960	0.0046328787
9961	0.0037384485
9962	0.0031523112
9963	0.0027301669
9964	0.0023886132
9965	0.002131342
9966	0.001882937
9967	0.0016612576
9968	0.001501407
9969	0.0013474676
9970	0.0011540884
9971	0.0010317826
9972	0.0009776917
9973	0.0008678052
9974	0.0007622703
9975	0.0007272385
9976	0.0006409223
9977	0.0005638627
9978	0.0004882821
9979	0.0004423704
9980	0.0004083615
9981	0.0003925258
9982	0.0003629657
9983	0.0003270587
9984	0.0003042898
9985	0.0006270977
9986	0.0005847692
9987	0.0005847692
9988	0.0005438857
9989	0.0005045761
9990	0.0004906708
9991	0.0004450945
9992	0.000436766
9993	0.0003935616
9994	0.0004002956
9995	0.0003782967
9996	0.0003728641
9997	0.0003384214
9998	0.0003384214
9999	0.0003248951
10000	0.0002945811
10001	0.0003012092
10002	0.0003012092
10003	0.0002684793
10004	0.0002606361
10005	0.0002606361
10006	0.0002606361
10007	0.0002471521
10008	0.0002255682
10009	0.0002789639
10010	0.0001885735
10011	0.0002020288
10012	0.0002216888
10013	0.0002854947
10014	0.0002776813
10015	0.000525811
10016	0.0006477653
10017	0.0009641373
10018	0.0007856595
10019	0.0012515605
10020	0.001567865
10021	0.0019890762
10022	0.002156689
10023	0.002937552
10024	0.0038273281
10025	0.0050313635
10026	0.0061248847
10027	0.0060486062
10028	0.0069533397
10029	0.0075399745
10030	0.0083877253
10031	0.0088567624
10032	0.0096007122
10033	0.0098602986
10034	0.0103954566
10035	0.0104114906
10036	0.0099326241
10037	0.0097563723
10038	0.0097488286
10039	0.0099288437
10040	0.010416831
10041	0.0106503224
10042	0.0105041051
10043	0.010565129
10044	0.0107563046
10045	0.0107972977
10046	0.0108392804
10047	0.0109047695
10048	0.0107972336
10049	0.0106113756
10050	0.0103285594
10051	0.0099719743
10052	0.0093131868
10053	0.0086632946
10054	0.0078866238
10055	0.0071353556
10056	0.0064174163
10057	0.0056779306
10058	0.0052051875
10059	0.0046992608
10060	0.0042217066
10061	0.0038154508
10062	0.0033332871
10063	0.002961853
10064	0.0026124661
10065	0.0022894269
10066	0.0019865458
10067	0.0017643853
10068	0.0014865301
10069	0.0013495539
10070	0.0012094833
10071	0.0010793645
10072	0.0009535128
10073	0.0008613791
10074	0.0007448341
10075	0.0006830711
10076	0.0005869149
10077	0.0006398824
10078	0.0007302532
10079	0.0006677618
10080	0.0006677618
10081	0.000268418
10082	0.0002247686
10083	0.0003008276
10084	0.0003450018
10085	0.0002386898
10086	0.0002386898
10087	0.0001990038
10088	0.0001672118
10089	0.000171183
10090	0.0001169629
10091	0.0001221847
10092	0.0001303311
10093	0.0001407179
10094	0.0001500405
10095	0.0001564342
10096	0.0001564342
10097	0.0001964837
10098	0.0002101903
10099	0.0002247613
10100	0.0002307473
10101	0.0002560326
10102	0.0002480761
10103	0.0002662082
10104	0.0002662082
10105	0.0002387755
10106	0.0002387755
10107	0.0002643403
10108	0.0002311194
10109	0.0003406548
10110	0.0004713471
10111	0.0005104543
10112	0.000670237
10113	0.0008731948
10114	0.0010419719
10115	0.0011642763
10116	0.0016121257
10117	0.0021101151
10118	0.00269064
10119	0.0035365407
10120	0.0045865692
10121	0.0048709997
10122	0.0054478183
10123	0.0060825914
10124	0.0068288914
10125	0.0071367457
10126	0.0075284205
10127	0.007969933
10128	0.0081190036
10129	0.0082421017
10130	0.0082819631
10131	0.0082539108
10132	0.0078553877
10133	0.0078357758
10134	0.0079649796
10135	0.0078360228
10136	0.007972828
10137	0.0081624243
10138	0.0087851718
10139	0.0089759895
10140	0.0089763005
10141	0.0088196486
10142	0.0085217243
10143	0.0086886988
10144	0.0090370203
10145	0.0092573299
10146	0.0089765979
10147	0.0089906281
10148	0.0088309278
10149	0.0085438135
10150	0.0083608218
10151	0.0079417494
10152	0.0076636777
10153	0.007504399
10154	0.0072358696
10155	0.0069462626
10156	0.0066260338
10157	0.0062836205
10158	0.0058209251
10159	0.0052533809
10160	0.0048080185
10161	0.004391492
10162	0.0039926021
10163	0.0036196198
10164	0.0033499667
10165	0.0030880775
10166	0.0029008956
10167	0.0026809045
10168	0.0025311345
10169	0.0023957915
10170	0.0023210799
10171	0.0022043139
10172	0.0020551423
10173	0.0019807976
10174	0.0018371088
10175	0.0017421102
10176	0.0016044235
10177	0.0014209463
10178	0.0013565998
10179	0.0012914715
10180	0.0012127156
10181	0.0012011635
10182	0.0012011635
10183	0.0012113665
10184	0.0012113665
10185	0.0012217328
10186	0.0012217328
10187	0.0012217328
10188	0.0012438115
10189	0.0012438115
10190	0.0012411149
10191	0.0012043429
10192	0.0012150271
10193	0.0012043429
10194	0.0012417577
10195	0.0012298208
10196	0.0012449541
10197	0.0012342699
10198	0.0011723409
10199	0.001146681
10200	0.0010860118
10201	0.001121521
10202	0.0012710382
10203	0.001547099
10204	0.0019570287
10205	0.0024638802
10206	0.0030367206
10207	0.0035017809
10208	0.003528377
10209	0.0039196849
10210	0.0047475512
10211	0.0050954317
10212	0.0053329194
10213	0.005774718
10214	0.0061392988
10215	0.0067454762
10216	0.007306297
10217	0.0077134272
10218	0.0084347464
10219	0.0091875409
10220	0.0088336249
10221	0.0087394747
10222	0.0090734128
10223	0.0097054603
10224	0.010351275
10225	0.0111044083
10226	0.011691535
10227	0.0122008066
10228	0.0125661626
10229	0.0127795939
10230	0.0129696879
10231	0.012843292
10232	0.0129015009
10233	0.0127675327
10234	0.0126189632
10235	0.0125128889
10236	0.0122302798
10237	0.0120274884
10238	0.011909547
10239	0.011810116
10240	0.0116456743
10241	0.0111722977
10242	0.0108124759
10243	0.0104651846
10244	0.0100631962
10245	0.0095183864
10246	0.0090393798
10247	0.0086867543
10248	0.0083556296
10249	0.0079721875
10250	0.0076824262
10251	0.0071113353
10252	0.0064605869
10253	0.0058325835
10254	0.0051908463
10255	0.0045165373
10256	0.0039759145
10257	0.0035504423
10258	0.0030658741
10259	0.0027727961
10260	0.0024896161
10261	0.0022275031
10262	0.0019937408
10263	0.0018329178
10264	0.0016772627
10265	0.0015242227
10266	0.0013850651
10267	0.0012576028
10268	0.00112611
10269	0.0010613593
10270	0.000944637
10271	0.0008829975
10272	0.000764267
10273	0.0006245658
10274	0.0005765267
10275	0.0005231558
10276	0.0004774955
10277	0.0003901109
10278	0.000396604
10279	0.0003550636
10280	0.00030135
10281	0.0003151221
10282	0.0002838436
10283	0.0002908129
10284	0.0002838436
10285	0.0002497075
10286	0.0002565991
10287	0.0002565991
10288	0.0002228088
10289	0.000226346
10290	0.0002194544
10291	0.0002301044
10292	0.0001992842
10293	0.000210574
10294	0.000210574
10295	0.0001938149
10296	0.0001672477
10297	0.0001672477
10298	0.0001565977
10299	0.0001565977
10300	0.0001886342
10301	0.0002396674
10302	0.0002789129
10303	0.0002103538
10304	0.0002809184
10305	0.0003932346
10306	0.0006214562
10307	0.0009740896
10308	0.0015161017
10309	0.0020234152
10310	0.0029299436
10311	0.0038419849
10312	0.0048290228
10313	0.0058795669
10314	0.0056148131
10315	0.0064857895
10316	0.0071766847
10317	0.0079019941
10318	0.008498428
10319	0.0087526366
10320	0.0092546892
10321	0.0097498304
10322	0.0100723341
10323	0.010577214
10324	0.010901104
10325	0.0112438396
10326	0.0114576213
10327	0.011529183
10328	0.0115341074
10329	0.0114203881
10330	0.0112699571
10331	0.0109592315
10332	0.0108212564
10333	0.0106845626
10334	0.0105494897
10335	0.0104384544
10336	0.0103059069
10337	0.0101365631
10338	0.0100129432
10339	0.0098525098
10340	0.009641152
10341	0.0093640282
10342	0.0091790111
10343	0.0088728198
10344	0.0085169423
10345	0.0080288757
10346	0.0074408472
10347	0.0067954723
10348	0.0060227956
10349	0.0052927281
10350	0.0045747631
10351	0.0040165856
10352	0.0034986375
10353	0.0031741335
10354	0.0028123413
10355	0.0025333303
10356	0.0022685862
10357	0.0021001865
10358	0.0019680197
10359	0.001799398
10360	0.0016446834
10361	0.0014943181
10362	0.0013485434
10363	0.0012635865
10364	0.0011877936
10365	0.0010235279
10366	0.0009679117
10367	0.0009096505
10368	0.0008554391
10369	0.0007310187
10370	0.0006841479
10371	0.00058469
10372	0.0005366235
10373	0.000502442
10374	0.0004124013
10375	0.0003279021
10376	0.0002966894
10377	0.0002541542
10378	0.0001942144
10379	0.0001989351
10380	0.0001683736
10381	0.0001622869
10382	0.0001622869
10383	0.000167733
10384	0.0001580037
10385	0.000167733
10386	0.0001738002
10387	0.0001803425
10388	0.0001972262
10389	0.000219836
10390	0.0002355887
10391	0.0002519871
10392	0.0002349503
10393	0.0002826351
10394	0.000484716
10395	0.0008870269
10396	0.0012113393
10397	0.0016572667
10398	0.0019206537
10399	0.0020862622
10400	0.0021353615
10401	0.0021932592
10402	0.0021605326
10403	0.0019612627
10404	0.0017489899
10405	0.0015014071
10406	0.0012649714
10407	0.000892014
10408	0.0008668836
10409	0.0008380031
10410	0.000914407
10411	0.0012232878
10412	0.0016662369
10413	0.0020324368
10414	0.0024241754
10415	0.0032352244
10416	0.0035368472
10417	0.0037086481
10418	0.0037147501
10419	0.0034684315
10420	0.0035776656
10421	0.0032504768
10422	0.0031100407
10423	0.003519186
10424	0.0034954416
10425	0.0042662576
10426	0.0048588462
10427	0.0055399882
10428	0.0057982247
10429	0.005916149
10430	0.0057830007
10431	0.0053897934
10432	0.0052476814
10433	0.0051292511
10434	0.0048744023
10435	0.0046486753
10436	0.0046728389
10437	0.0047153866
10438	0.0047524898
10439	0.004643764
10440	0.004612358
10441	0.0042993352
10442	0.0041946526
10443	0.004088199
10444	0.0040477411
10445	0.0038115935
10446	0.003528435
10447	0.0032566707
10448	0.0029288986
10449	0.0026609415
10450	0.0024262716
10451	0.0022788304
10452	0.0021243322
10453	0.0020609991
10454	0.0019224204
10455	0.0017276852
10456	0.0015893703
10457	0.0014636183
10458	0.0013960296
10459	0.0013295727
10460	0.001264271
10461	0.00125248
10462	0.00124237
10463	0.0012307767
10464	0.0012307767
10465	0.0005358867
10466	0.0005358867
10467	0.0005358867
10468	0.0005244153
10469	0.0005288539
10470	0.0004776506
10471	0.0004776506
10472	0.0004382408
10473	0.0004450505
10474	0.0004122533
10475	0.0003633707
10476	0.000322955
10477	0.0003170358
10478	0.0002899332
10479	0.0002363949
10480	0.0003061155
10481	0.0002667351
10482	0.0002611419
10483	0.0002202343
10484	0.000189994
10485	0.000189994
10486	0.0001800124
10487	3.93274168908622e-05
10488	4.50843206177477e-06
10489	-9999
10490	-9999
10491	-9999
10492	-9999
10493	-9999
10494	-9999
10495	-9999
10496	-9999
10497	-9999
10498	-9999
10499	-9999
10500	0.0003865778
10501	0.000449982
10502	0.0007362103
10503	0.0008824952
10504	0.0011579987
10505	0.0016108521
10506	0.0013845763
10507	0.0016650722
10508	0.0020281575
10509	0.0025118014
10510	0.0026796432
10511	0.0031916538
10512	0.0037243129
10513	0.003841308
10514	0.0044111621
10515	0.0051875228
10516	0.0064311668
10517	0.0063359169
10518	0.0066141763
10519	0.0075679618
10520	0.0079076794
10521	0.0080194808
10522	0.0078328003
10523	0.007814336
10524	0.0073966908
10525	0.007053756
10526	0.0062697611
10527	0.0061488014
10528	0.0059700164
10529	0.0054946493
10530	0.005153936
10531	0.0046764144
10532	0.0044842513
10533	0.0039859934
10534	0.0038088081
10535	0.0034834122
10536	0.0031112708
10537	0.0028347087
10538	0.0026080912
10539	0.0024200604
10540	0.0021824536
10541	0.0019579233
10542	0.0016995672
10543	0.0015690685
10544	0.0014440054
10545	0.001394217
10546	0.0013345722
10547	0.0012560924
10548	0.0011990597
10549	0.0011318712
10550	0.0010027936
10551	0.0009611321
10552	0.0008984328
10553	0.0008283496
10554	0.0007784248
10555	0.0007568875
10556	0.0006898725
10557	0.0006328179
10558	0.0006154863
10559	0.0005612674
10560	0.0005524762
10561	0.0005020865
10562	0.0004407668
10563	0.0004407668
10564	0.0003820325
10565	0.0003820325
10566	0.0003820325
10567	0.0003820325
10568	0.0003820325
10569	0.0003263181
10570	0.0003263181
10571	0.0003179891
10572	0.0003536597
10573	0.0003032449
10574	0.0003032449
10575	0.0003032449
10576	0.0002564113
10577	0.0002564113
10578	0.0002564113
10579	0.0001963179
10580	0.0001598929
10581	0.0001350196
10582	0.0001148293
10583	0.0001209733
10584	0.0001269028
10585	6.15053274914228e-05
10586	4.76235938828099e-05
10587	4.76235938828099e-05
10588	4.76235938828099e-05
10589	4.76235938828099e-05
10590	4.76235938828099e-05
10591	4.76235938828099e-05
10592	3.57644789685185e-05
10593	1.86583190769648e-05
10594	3.70903190553419e-05
10595	4.97137350530573e-05
10596	3.57644789685185e-05
10597	-9999
10598	-9999
10599	-9999
10600	-9999
10601	-9999
